2026-09-06T15:06:35Z | 5b028aef | 7508 | CLEAN | obsidian-vault-kali/Clippings/Runtimes, frameworks, and harnesses.md | 
2026-09-06T16:27:44Z | aa72cc32 | 2192 | CLEAN | /tmp/userbase-staging/nudge.html.md | 
2026-09-06T16:27:44Z | 6280d94d | 2449 | CLEAN | /tmp/userbase-staging/n.html.md | 
2026-09-06T16:27:45Z | 615fcc89 | 1313 | CLEAN | /tmp/userbase-staging/mortal.html.md | 
2026-09-06T16:27:45Z | e0cd2eb6 | 1797 | CLEAN | /tmp/userbase-staging/mono.html.md | 
2026-09-06T16:27:45Z | 566abe7b | 2415 | CLEAN | /tmp/userbase-staging/midinote.html.md | 
2026-09-06T16:27:45Z | a535f8fd | 2246 | CLEAN | /tmp/userbase-staging/midicmd.html.md | 
2026-09-06T16:27:45Z | 7b41de90 | 2116 | CLEAN | /tmp/userbase-staging/midichan.html.md | 
2026-09-06T16:27:45Z | fa8b9a56 | 2561 | CLEAN | /tmp/userbase-staging/mask.html.md | 
2026-09-06T16:27:45Z | 25e9c920 | 2546 | CLEAN | /tmp/userbase-staging/markovPat.html.md | 
2026-09-06T16:27:45Z | 3d72fd0a | 1860 | CLEAN | /tmp/userbase-staging/lpq.html.md | 
2026-09-06T16:27:45Z | d6834f79 | 1922 | CLEAN | /tmp/userbase-staging/lpf.html.md | 
2026-09-06T16:27:45Z | 3f5ceec6 | 2124 | CLEAN | /tmp/userbase-staging/loopFirst.html.md | 
2026-09-06T16:27:45Z | d19b0705 | 2401 | CLEAN | /tmp/userbase-staging/loopAt.html.md | 
2026-09-06T16:27:45Z | f6c11f09 | 2187 | CLEAN | /tmp/userbase-staging/loop.html.md | 
2026-09-06T16:27:46Z | d0c95793 | 2125 | CLEAN | /tmp/userbase-staging/listToPat.html.md | 
2026-09-06T16:27:46Z | 43ff0227 | 2505 | CLEAN | /tmp/userbase-staging/linger.html.md | 
2026-09-06T16:27:46Z | 169bd28e | 1960 | CLEAN | /tmp/userbase-staging/leslie.html.md | 
2026-09-06T16:27:46Z | 3739a2df | 2177 | CLEAN | /tmp/userbase-staging/layer.html.md | 
2026-09-06T16:27:46Z | 071bda1e | 3069 | CLEAN | /tmp/userbase-staging/juxBy.html.md | 
2026-09-06T16:27:46Z | 9fa0d658 | 2984 | CLEAN | /tmp/userbase-staging/jux.html.md | 
2026-09-06T16:27:46Z | 7f72dca4 | 2168 | CLEAN | /tmp/userbase-staging/jumpMod.html.md | 
2026-09-06T16:27:46Z | 883a2898 | 2163 | CLEAN | /tmp/userbase-staging/jumpIn.html.md | 
2026-09-06T16:27:46Z | 63165f86 | 2054 | CLEAN | /tmp/userbase-staging/jump.html.md | 
2026-09-06T16:27:46Z | a61313d9 | 2238 | CLEAN | /tmp/userbase-staging/iter.html.md | 
2026-09-06T16:27:46Z | e4df0650 | 5540 | CLEAN | /tmp/userbase-staging/isaw.html.md | 
2026-09-06T16:27:46Z | 69b80ed1 | 2455 | CLEAN | /tmp/userbase-staging/irand.html.md | 
2026-09-06T16:27:46Z | adec808d | 2050 | CLEAN | /tmp/userbase-staging/inv.html.md | 
2026-09-06T16:27:46Z | fa23848d | 1817 | CLEAN | /tmp/userbase-staging/interpolateIn.html.md | 
2026-09-06T16:27:46Z | 2f472b03 | 1733 | CLEAN | /tmp/userbase-staging/interpolate.html.md | 
2026-09-06T16:27:47Z | 6251f071 | 3318 | CLEAN | /tmp/userbase-staging/inside.html.md | 
2026-09-06T16:27:47Z | a51e41be | 5455 | CLEAN | /tmp/userbase-staging/index.html.md | 
2026-09-06T16:27:47Z | acfc3a57 | 2553 | CLEAN | /tmp/userbase-staging/ifp.html.md | 
2026-09-06T16:27:47Z | eff42577 | 1968 | CLEAN | /tmp/userbase-staging/hurry.html.md | 
2026-09-06T16:27:47Z | c512fd06 | 1948 | CLEAN | /tmp/userbase-staging/hresonance.html.md | 
2026-09-06T16:27:47Z | 32da315e | 1864 | CLEAN | /tmp/userbase-staging/hpq.html.md | 
2026-09-06T16:27:47Z | caae35ea | 1930 | CLEAN | /tmp/userbase-staging/hpf.html.md | 
2026-09-06T16:27:47Z | bd325db5 | 1323 | CLEAN | /tmp/userbase-staging/histpan.html.md | 
2026-09-06T16:27:47Z | cc0c4216 | 1978 | CLEAN | /tmp/userbase-staging/hcutoff.html.md | 
2026-09-06T16:27:47Z | b5117bdf | 1929 | CLEAN | /tmp/userbase-staging/ghost.html.md | 
2026-09-06T16:27:47Z | 663a508b | 3816 | CLEAN | /tmp/userbase-staging/getScale.html.md | 
2026-09-06T16:27:47Z | 2b83a8fe | 2042 | CLEAN | /tmp/userbase-staging/gap.html.md | 
2026-09-06T16:27:47Z | b253e792 | 1890 | CLEAN | /tmp/userbase-staging/gain.html.md | 
2026-09-06T16:27:47Z | 248f0ce5 | 2146 | CLEAN | /tmp/userbase-staging/fromMaybes.html.md | 
2026-09-06T16:27:47Z | 94161c90 | 2070 | CLEAN | /tmp/userbase-staging/fromList.html.md | 
2026-09-06T16:27:47Z | e3ab026d | 2227 | CLEAN | /tmp/userbase-staging/foldEvery.html.md | 
2026-09-06T16:27:47Z | 59854d18 | 2218 | CLEAN | /tmp/userbase-staging/flatpat.html.md | 
2026-09-06T16:27:47Z | f758d3bd | 2457 | CLEAN | /tmp/userbase-staging/fix.html.md | 
2026-09-06T16:27:47Z | 7257fb32 | 3763 | CLEAN | /tmp/userbase-staging/fit.html.md | 
2026-09-06T16:27:47Z | e83f4a08 | 3601 | CLEAN | /tmp/userbase-staging/fastspread.html.md | 
2026-09-06T16:27:47Z | 637eaa7b | 3370 | CLEAN | /tmp/userbase-staging/fastcat.html.md | 
2026-09-06T16:27:47Z | d7e96c6c | 2091 | CLEAN | /tmp/userbase-staging/fastGap.html.md | 
2026-09-06T16:27:47Z | ec10115d | 2594 | CLEAN | /tmp/userbase-staging/fastAppend.html.md | 
2026-09-06T16:27:48Z | a53bd9bd | 2242 | CLEAN | /tmp/userbase-staging/fast.html.md | 
2026-09-06T16:27:48Z | 45433ebd | 2098 | CLEAN | /tmp/userbase-staging/fadeTime.html.md | 
2026-09-06T16:27:48Z | 97574d89 | 2466 | CLEAN | /tmp/userbase-staging/every.html.md | 
2026-09-06T16:27:48Z | dba73b73 | 2612 | CLEAN | /tmp/userbase-staging/euclid.html.md | 
2026-09-06T16:27:48Z | 7b75224f | 2021 | CLEAN | /tmp/userbase-staging/end.html.md | 
2026-09-06T16:27:48Z | 135be2fd | 2336 | CLEAN | /tmp/userbase-staging/discretise.html.md | 
2026-09-06T16:27:48Z | c537b90b | 2547 | CLEAN | /tmp/userbase-staging/delaytime.html.md | 
2026-09-06T16:27:48Z | e91988c5 | 2122 | CLEAN | /tmp/userbase-staging/delayfeedback.html.md | 
2026-09-06T16:27:48Z | 152bcb97 | 2175 | CLEAN | /tmp/userbase-staging/delayfb.html.md | 
2026-09-06T16:27:48Z | 0dfb3d53 | 2033 | CLEAN | /tmp/userbase-staging/delay.html.md | 
2026-09-06T16:27:48Z | 486e3e2b | 2556 | CLEAN | /tmp/userbase-staging/degradeBy.html.md | 
2026-09-06T16:27:48Z | 0e723f74 | 2455 | CLEAN | /tmp/userbase-staging/degrade.html.md | 
2026-09-06T16:27:48Z | 71f08528 | 2002 | CLEAN | /tmp/userbase-staging/deconstruct.html.md | 
2026-09-06T16:27:48Z | b8f91f27 | 1958 | CLEAN | /tmp/userbase-staging/cutoff.html.md | 
2026-09-06T16:27:48Z | c871b47f | 2356 | CLEAN | /tmp/userbase-staging/cut.html.md | 
2026-09-06T16:27:48Z | aa90d295 | 2162 | CLEAN | /tmp/userbase-staging/cps.html.md | 
2026-09-06T16:27:48Z | 8fd0de5d | 5574 | CLEAN | /tmp/userbase-staging/cosine.html.md | 
2026-09-06T16:27:48Z | f1ae7682 | 2723 | CLEAN | /tmp/userbase-staging/contrast.html.md | 
2026-09-06T16:27:49Z | 1af5a3dd | 1869 | CLEAN | /tmp/userbase-staging/coarse.html.md | 
2026-09-06T16:27:49Z | b30cecbc | 1333 | CLEAN | /tmp/userbase-staging/clutchIn.html.md | 
2026-09-06T16:27:49Z | 19522fb7 | 2176 | CLEAN | /tmp/userbase-staging/clutch.html.md | 
2026-09-06T16:27:49Z | 44206ba6 | 2279 | CLEAN | /tmp/userbase-staging/chunk.html.md | 
2026-09-06T16:27:49Z | b7c3b802 | 3406 | CLEAN | /tmp/userbase-staging/chop.html.md | 
2026-09-06T16:27:49Z | 803add3e | 3187 | CLEAN | /tmp/userbase-staging/chooseBy.html.md | 
2026-09-06T16:27:49Z | b314c2bb | 3108 | CLEAN | /tmp/userbase-staging/choose.html.md | 
2026-09-06T16:27:49Z | f8e99a3d | 2689 | CLEAN | /tmp/userbase-staging/chew.html.md | 
2026-09-06T16:27:49Z | e1181eb6 | 3263 | CLEAN | /tmp/userbase-staging/cat.html.md | 
2026-09-06T16:27:49Z | 657c3fea | 1899 | CLEAN | /tmp/userbase-staging/brak.html.md | 
2026-09-06T16:27:49Z | 6b015c00 | 1683 | CLEAN | /tmp/userbase-staging/bpq.html.md | 
2026-09-06T16:27:49Z | f4bfcdbc | 1646 | CLEAN | /tmp/userbase-staging/bpf.html.md | 
2026-09-06T16:27:49Z | 4eb5eb76 | 2614 | CLEAN | /tmp/userbase-staging/bite.html.md | 
2026-09-06T16:27:49Z | 56f44129 | 2584 | CLEAN | /tmp/userbase-staging/binaryN.html.md | 
2026-09-06T16:27:49Z | f0b7ff82 | 2494 | CLEAN | /tmp/userbase-staging/binary.html.md | 
2026-09-06T16:27:49Z | 34cfe816 | 2056 | CLEAN | /tmp/userbase-staging/begin.html.md | 
2026-09-06T16:27:49Z | 5a683ed5 | 1967 | CLEAN | /tmp/userbase-staging/bandq.html.md | 
2026-09-06T16:27:49Z | 3334d43e | 1957 | CLEAN | /tmp/userbase-staging/bandf.html.md | 
2026-09-06T16:27:49Z | 91142fb7 | 1883 | CLEAN | /tmp/userbase-staging/attack.html.md | 
2026-09-06T16:27:50Z | 601239b7 | 2570 | CLEAN | /tmp/userbase-staging/ascii.html.md | 
2026-09-06T16:27:50Z | 470bf1ef | 2939 | CLEAN | /tmp/userbase-staging/arpg.html.md | 
2026-09-06T16:27:50Z | f99d8b15 | 2892 | CLEAN | /tmp/userbase-staging/arpeggiate.html.md | 
2026-09-06T16:27:50Z | 95ad403e | 2483 | CLEAN | /tmp/userbase-staging/append.html.md | 
2026-09-06T16:27:50Z | 8d7aa819 | 1925 | CLEAN | /tmp/userbase-staging/anticipateIn.html.md | 
2026-09-06T16:27:50Z | 849e84d8 | 1729 | CLEAN | /tmp/userbase-staging/anticipate.html.md | 
2026-09-06T16:27:50Z | ec05a4b4 | 2504 | CLEAN | /tmp/userbase-staging/always.html.md | 
2026-09-06T16:27:50Z | 4a2f0ffc | 2529 | CLEAN | /tmp/userbase-staging/almostNever.html.md | 
2026-09-06T16:27:50Z | 1e7a93e4 | 2534 | CLEAN | /tmp/userbase-staging/almostAlways.html.md | 
2026-09-06T16:27:50Z | 038527b0 | 1991 | CLEAN | /tmp/userbase-staging/accelerate.html.md | 
2026-09-06T16:27:50Z | 301d8806 | 8649 | CLEAN | /tmp/userbase-staging/What_is_a_pattern_3F.html.md | 
2026-09-06T16:27:50Z | f6b13d0c | 5061 | CLEAN | /tmp/userbase-staging/Userbase.html.md | 
2026-09-06T16:27:50Z | 0b26504d | 2942 | CLEAN | /tmp/userbase-staging/Upgrading.html.md | 
2026-09-06T16:27:50Z | 47d7cbb2 | 3377 | CLEAN | /tmp/userbase-staging/Understanding_the__.html.md | 
2026-09-06T16:27:50Z | cf3dce77 | 4521 | CLEAN | /tmp/userbase-staging/Type_signatures.html.md | 
2026-09-06T16:27:50Z | 89a6dd84 | 2958 | CLEAN | /tmp/userbase-staging/Tidal_workshop_worksheet.html.md | 
2026-09-06T16:27:50Z | f20a2418 | 2649 | CLEAN | /tmp/userbase-staging/SuperDirt_API.html.md | 
2026-09-06T16:27:50Z | f4250c81 | 6964 | CLEAN | /tmp/userbase-staging/Start_tidalcycles_and_superdirt_for_the_first_time.html.md | 
2026-09-06T16:27:50Z | be613b83 | 3900 | CLEAN | /tmp/userbase-staging/Showcase.html.md | 
2026-09-06T16:27:50Z | ff359976 | 3913 | CLEAN | /tmp/userbase-staging/Separate_audio_outputs.html.md | 
2026-09-06T16:27:51Z | 8451d26c | 2481 | CLEAN | /tmp/userbase-staging/Reverting_to_an_earlier_version.html.md | 
2026-09-06T16:27:51Z | 5fb342e7 | 3132 | CLEAN | /tmp/userbase-staging/Quick_example_for_transition.html.md | 
2026-09-06T16:27:51Z | 7427979a | 6559 | CLEAN | /tmp/userbase-staging/Playback_Controllers.html.md | 
2026-09-06T16:27:51Z | d059c5d8 | 5556 | CLEAN | /tmp/userbase-staging/Oscillators.html.md | 
2026-09-06T16:27:51Z | f99f25e9 | 4574 | CLEAN | /tmp/userbase-staging/Multichannel_sound.html.md | 
2026-09-06T16:27:51Z | 7d4cd925 | 2112 | CLEAN | /tmp/userbase-staging/Multi-user_Tidal.html.md | 
2026-09-06T16:27:51Z | c75ce871 | 3155 | CLEAN | /tmp/userbase-staging/Mini_notation_syntax.html.md | 
